portfolio,trade id,product,side,created at,size,size unit,price,fee,total,price/fee/total unit
default,45286416,ADA-USD,BUY,2021-11-19T03:15:39.007Z,0.59000000,ADA,1.768,0.00365092,-1.04677092,USD
default,45966363,ADA-USD,BUY,2021-11-24T02:59:30.247Z,590.40000000,ADA,1.68,3.471552,-995.343552,USD
default,46499697,ADA-USD,BUY,2021-11-26T08:26:39.755Z,655.60000000,ADA,1.52,3.487792,-999.999792,USD
default,58716192,ETH-USD,SELL,2020-05-30T05:46:43.099Z,3.06120714,ETH,228.9,3.50355157173,697.20676277427,USD
default,58716969,ETH-USD,BUY,2020-05-30T05:54:01.535Z,3.00889722,ETH,230.56,3.468656715216,-697.199999758416,USD
default,58723739,ETH-USD,SELL,2020-05-30T09:54:18.570Z,3.00889722,ETH,232.01,3.490471220061,694.603772792139,USD
default,58744038,ETH-USD,BUY,2020-05-30T20:29:22.407Z,2.93110359,ETH,235.8,3.45577113261,-694.60999765461,USD
default,58756172,ETH-USD,SELL,2020-05-30T23:23:49.799Z,1.90000000,ETH,242.58,2.30451,458.59749,USD
default,58756173,ETH-USD,SELL,2020-05-30T23:23:49.799Z,1.03110359,ETH,242.57,1.2505739891315,248.8642238371685,USD
default,58760077,ETH-USD,BUY,2020-05-31T00:57:52.449Z,2.85892984,ETH,245,3.502189054,-703.939999854,USD
default,58809888,ETH-USD,SELL,2020-06-01T08:26:28.839Z,0.00001503,ETH,237,0.00001781055,0.00354429945,USD
default,58809889,ETH-USD,SELL,2020-06-01T08:26:28.839Z,2.85891481,ETH,237,3.38781404985,674.17499592015,USD
default,58828286,ETH-USD,BUY,2020-06-01T20:47:03.967Z,2.78050942,ETH,242.52,3.371645722692,-677.700790261092,USD
default,58855792,ETH-USD,SELL,2020-06-02T05:54:25.659Z,2.78050942,ETH,248,3.4478316808,686.1185044792,USD
default,58892601,ETH-USD,BUY,2020-06-02T19:20:54.825Z,2.88061173,ETH,236,3.3991218414,-683.2234901214,USD
default,58896843,ETH-USD,SELL,2020-06-02T21:46:11.729Z,0.10000000,ETH,237.97,0.118985,23.678015,USD
default,58896844,ETH-USD,SELL,2020-06-02T21:46:11.729Z,2.78061173,ETH,237.94,3.308093775181,658.310661261019,USD
default,58897742,ETH-USD,BUY,2020-06-02T22:14:34.694Z,0.25932798,ETH,239.28,0.310259995272,-62.362259049672,USD
default,58897743,ETH-USD,BUY,2020-06-02T22:14:34.694Z,2.58608459,ETH,239.32,3.094508820394,-621.996272899194,USD
default,58898869,ETH-USD,SELL,2020-06-02T22:52:48.513Z,0.96397684,ETH,237.14,1.142987339188,227.454480498412,USD
default,58898870,ETH-USD,SELL,2020-06-02T22:52:48.513Z,1.88143573,ETH,237.14,2.230818345061,443.932850667139,USD
default,61073271,LTC-USD,BUY,2021-04-18T09:05:37.161Z,2.50602752,LTC,258.47,2.2670652658304,-649.9999983602304,USD
default,61355205,ETH-USD,BUY,2020-08-05T20:49:41.364Z,1.67054707,ETH,400.21,3.3428482144235,-671.9124910991235,USD
default,61752445,LTC-USD,BUY,2021-04-22T07:01:50.127Z,0.45316577,LTC,264.48,0.4194864899736,-120.2727693395736,USD
default,61752446,LTC-USD,BUY,2021-04-22T07:01:50.127Z,3.05481000,LTC,264.48,2.8277765208,-810.7639253208,USD
default,61752447,LTC-USD,BUY,2021-04-22T07:01:50.127Z,0.24669142,LTC,264.48,0.2283573136656,-65.4733040752656,USD
default,64128520,LTC-USD,SELL,2021-05-06T18:43:44.237Z,6.26069471,LTC,325,7.121540232625,2027.604240517375,USD
default,66947633,ETH-USD,SELL,2020-11-15T22:36:33.305Z,1.67054707,ETH,445,3.71696723075,739.67647891925,USD
default,67056460,ETH-USD,BUY,2020-11-17T17:06:14.431Z,1.54786956,ETH,475.49,3.679982485422,-739.676479569822,USD
default,68068566,ETH-USD,SELL,2020-11-25T23:22:33.856Z,1.54786956,ETH,560,4.334034768,862.472918832,USD
default,69443453,ETH-USD,BUY,2020-12-10T16:16:35.723Z,1.53000000,ETH,558.36,4.271454,-858.562254,USD
default,69443454,ETH-USD,BUY,2020-12-10T16:16:35.943Z,0.00696899,ETH,558.36,0.019456026282,-3.910661282682,USD
default,70149510,ETH-USD,SELL,2020-12-18T13:59:14.019Z,0.15600000,ETH,639.43,0.4987554,99.2523246,USD
default,70149511,ETH-USD,SELL,2020-12-18T13:59:14.019Z,0.01404518,ETH,639.37,0.044900333683,8.935166402917,USD
default,70149512,ETH-USD,SELL,2020-12-18T13:59:14.019Z,1.36692381,ETH,639.2,4.36868849676,869.36901085524,USD
default,70267169,ETH-USD,BUY,2020-12-19T17:09:20.874Z,0.57056917,ETH,670,1.9114067195,-384.1927506195,USD
default,70267170,ETH-USD,BUY,2020-12-19T17:09:20.874Z,0.45399922,ETH,670,1.520897387,-305.700374787,USD
default,70267171,ETH-USD,BUY,2020-12-19T17:09:20.874Z,0.01000000,ETH,670.01,0.0335005,-6.7336005,USD
default,70267172,ETH-USD,BUY,2020-12-19T17:09:20.874Z,0.16037325,ETH,670.01,0.5372584061625,-107.9889396386625,USD
default,70267173,ETH-USD,BUY,2020-12-19T17:09:20.874Z,0.24608508,ETH,670.03,0.824421930762,-165.708808083162,USD
default,70369004,ETH-USD,SELL,2020-12-20T21:37:28.452Z,1.44102672,ETH,632,4.5536444352,906.1752426048,USD
default,70931163,ETH-USD,BUY,2020-12-25T11:29:52.836Z,0.16154944,ETH,630.13,0.508985743136,-102.306134370336,USD
default,70931164,ETH-USD,BUY,2020-12-25T11:29:52.836Z,1.26973081,ETH,630.14,4.000540863067,-804.108713476467,USD
default,71124027,ETH-USD,BUY,2020-12-27T08:40:47.647Z,0.01073775,ETH,647.82,0.034780646025,-6.990909851025,USD
default,71459064,ETH-USD,SELL,2020-12-28T22:33:58.819Z,1.44201800,ETH,720,5.1912648,1033.0616952,USD
default,71582796,ETH-USD,BUY,2020-12-29T12:05:56.246Z,1.35000000,ETH,735,4.96125,-997.21125,USD
default,71618192,ETH-USD,SELL,2020-12-29T16:31:22.306Z,1.35000000,ETH,705,4.75875,946.99125,USD
default,71639758,ETH-USD,BUY,2020-12-29T19:09:23.598Z,1.34900853,ETH,724.94,4.889751218691,-982.839994956891,USD
default,71833534,ETH-USD,SELL,2020-12-31T01:08:49.394Z,1.24521486,ETH,735,4.5761646105,910.6567574895,USD
default,71833535,ETH-USD,SELL,2020-12-31T01:08:49.394Z,0.10379367,ETH,735,0.38144173725,75.90690571275,USD
default,71853948,ETH-USD,BUY,2020-12-31T04:02:41.816Z,0.93295643,ETH,744.49,3.4728836628535,-698.0496162335535,USD
default,71853949,ETH-USD,BUY,2020-12-31T04:02:41.816Z,0.37903724,ETH,744.49,1.410947174038,-283.600381981638,USD
default,72686012,ETH-USD,SELL,2021-01-03T23:57:41.336Z,1.31199366,ETH,965,4.43125858665,1261.64262331335,USD
default,72743564,ETH-USD,BUY,2021-01-04T03:27:00.674Z,0.17309128,ETH,995.05,0.602820673574,-172.837298837574,USD
default,72743565,ETH-USD,BUY,2021-01-04T03:27:00.674Z,1.00000000,ETH,995.05,3.482675,-998.532675,USD
default,72743566,ETH-USD,BUY,2021-01-04T03:27:00.674Z,0.09090249,ETH,995.06,0.3165870109479,-90.7700187103479,USD
default,72897571,ETH-USD,SELL,2021-01-04T08:34:02.654Z,1.00000000,ETH,1040,3.64,1036.36,USD
default,72897574,ETH-USD,SELL,2021-01-04T08:34:03.498Z,0.26000000,ETH,1040,0.9464,269.4536,USD
default,72897577,ETH-USD,SELL,2021-01-04T08:34:03.909Z,0.00399378,ETH,1040,0.0145373592,4.1389938408,USD
default,73178079,ETH-USD,BUY,2021-01-05T00:05:15.090Z,1.22410079,ETH,1065,4.562835694725,-1308.230177044725,USD
default,73211428,ETH-USD,SELL,2021-01-05T00:57:41.960Z,1.03594980,ETH,1095,3.9702776085,1130.3947533915,USD
default,73211429,ETH-USD,SELL,2021-01-05T00:57:41.960Z,0.18815099,ETH,1095,0.721088669175,205.304245380825,USD
default,73434216,ETH-USD,BUY,2021-01-05T16:25:49.556Z,1.22675308,ETH,1085,4.6585948213,-1335.6856866213,USD
default,74023573,ETH-USD,SELL,2021-01-07T08:16:44.901Z,1.22675308,ETH,1174.7,5.043733950766,1436.023109125234,USD
default,74367296,ETH-USD,BUY,2021-01-08T04:41:47.821Z,1.21792231,ETH,1175,5.008705499875,-1436.067419749875,USD
default,75098744,ETH-USD,SELL,2021-01-10T12:04:10.040Z,1.21792231,ETH,1255,5.349723746675,1523.142775303325,USD
default,75252734,ETH-USD,BUY,2021-01-10T20:56:46.869Z,1.22088133,ETH,1248.21,5.33370699721755,-1529.24999191651755,USD
default,75683280,ETH-USD,SELL,2021-01-11T15:49:27.727Z,1.26758974,ETH,974.56,4.3236978995504,1231.0185591148496,USD
default,78517437,ETH-USD,BUY,2021-01-21T18:39:58.038Z,0.19117430,ETH,1196.25,0.8004228973125,-229.4926792723125,USD
default,78517438,ETH-USD,BUY,2021-01-21T18:39:58.038Z,0.08786560,ETH,1196.25,0.367882284,-105.477106284,USD
default,78517439,ETH-USD,BUY,2021-01-21T18:39:58.038Z,0.74643052,ETH,1196.26,3.1252374084932,-896.0502112636932,USD
default,88258417,ETH-USD,BUY,2021-02-24T05:30:39.308Z,1.00000000,ETH,1627.81,8.13905,-1635.94905,USD
default,88258418,ETH-USD,BUY,2021-02-24T05:30:39.308Z,0.52810655,ETH,1627.99,4.2987609116725,-864.0509432461725,USD
default,99861894,ETH-USD,BUY,2021-04-18T08:59:26.124Z,0.39456746,ETH,2143.54,4.228855666042,-849.999988874442,USD
default,109698543,ETH-USD,BUY,2021-05-10T04:39:38.708Z,0.06251183,ETH,4065,0.889387061325,-254.999976011325,USD
default,109733102,ETH-USD,BUY,2021-05-10T05:35:21.641Z,0.12124560,ETH,4103.56,1.741385080176,-499.279979416176,USD
default,110689341,ETH-USD,SELL,2021-05-11T04:05:51.026Z,0.16000000,ETH,3855.37,2.1590072,614.7001928,USD
default,110689342,ETH-USD,SELL,2021-05-11T04:05:51.026Z,0.59055790,ETH,3855.15,7.9684125086475,2268.7208756763525,USD
default,110689343,ETH-USD,SELL,2021-05-11T04:05:51.026Z,0.55375422,ETH,3855.05,7.4716257203385,2127.2785800906615,USD
default,110689344,ETH-USD,SELL,2021-05-11T04:05:51.026Z,1.81354466,ETH,3855.04,24.4695052213024,6966.8177008650976,USD
default,110725513,ETH-USD,BUY,2021-05-11T05:23:55.768Z,0.07648592,ETH,3908.61,1.0463377111992,-299.9999694823992,USD
default,112082888,ETH-USD,BUY,2021-05-13T00:01:04.782Z,0.02518307,ETH,3803.57,0.33524949345965,-96.12081905335965,USD
default,112082889,ETH-USD,BUY,2021-05-13T00:01:04.782Z,3.11213290,ETH,3803.58,41.430362595237,-11878.676818377237,USD
default,114826465,ETH-USD,SELL,2021-05-17T01:08:55.639Z,0.01862189,ETH,3419.28,0.2228570961372,63.4505989430628,USD
default,115309944,ETH-USD,SELL,2021-05-17T17:01:02.656Z,3.15000000,ETH,3200,35.28,10044.72,USD
default,122901871,ETH-USD,BUY,2021-05-26T02:15:40.614Z,0.40000000,ETH,2794.58,3.912412,-1121.744412,USD
default,122901872,ETH-USD,BUY,2021-05-26T02:15:40.614Z,0.40000000,ETH,2794.69,3.912566,-1121.788566,USD
default,122901873,ETH-USD,BUY,2021-05-26T02:15:40.614Z,1.90200000,ETH,2794.72,18.60445104,-5334.16189104,USD
default,122901874,ETH-USD,BUY,2021-05-26T02:15:40.614Z,0.79800000,ETH,2794.97,7.80635121,-2238.19241121,USD
default,158506330,ETH-USD,SELL,2021-09-21T22:16:54.899Z,1.10000000,ETH,2826.83,15.547565,3093.965435,USD
default,158506331,ETH-USD,SELL,2021-09-21T22:16:54.899Z,0.03440403,ETH,2826.69,0.4862476378035,96.7632799228965,USD
default,158506332,ETH-USD,SELL,2021-09-21T22:16:54.899Z,0.21000000,ETH,2826.65,2.9679825,590.6285175,USD
default,158506333,ETH-USD,SELL,2021-09-21T22:16:54.899Z,0.40559597,ETH,2826.61,5.7323081238085,1140.7293166378915,USD
default,160288851,ETH-USD,BUY,2021-09-26T08:21:10.709Z,1.12024918,ETH,2745,15.3754199955,-3090.4594190955,USD
default,160497482,ETH-USD,SELL,2021-09-27T00:30:07.371Z,0.01185266,ETH,3045,0.12631972395,35.96502997605,USD
default,160497484,ETH-USD,SELL,2021-09-27T00:30:09.267Z,1.42300000,ETH,3045,15.1656225,4317.8693775,USD
default,160497485,ETH-USD,SELL,2021-09-27T00:30:09.284Z,0.00027193,ETH,3045,0.002898093975,0.825128756025,USD
default,160504168,ETH-USD,SELL,2021-09-27T00:51:43.026Z,0.01085657,ETH,3116.5,0.1184207514175,33.7160796535825,USD
default,160504270,ETH-USD,SELL,2021-09-27T00:51:53.992Z,0.70670572,ETH,3116.5,7.70856931733,2194.73980706267,USD
default,160676968,ETH-USD,BUY,2021-09-27T16:46:55.397Z,0.09982382,ETH,3007.5,1.050770485275,-301.270909135275,USD
default,160676969,ETH-USD,BUY,2021-09-27T16:46:55.397Z,0.63855805,ETH,3007.5,6.7216216738125,-1927.1849570488125,USD
default,160811370,ETH-USD,BUY,2021-09-28T01:05:18.793Z,1.49657734,ETH,2900,15.190260001,-4355.264546001,USD
default,162257036,ETH-USD,SELL,2021-10-02T03:02:57.702Z,0.93200000,ETH,3292.88,10.74137456,3058.22278544,USD
default,162257037,ETH-USD,SELL,2021-10-02T03:02:57.702Z,0.01000000,ETH,3292.68,0.1152438,32.8115562,USD
default,162257038,ETH-USD,SELL,2021-10-02T03:02:57.702Z,0.16519557,ETH,3292.68,1.9037765229966,542.0323729046034,USD
default,162392084,ETH-USD,SELL,2021-10-02T16:43:22.506Z,1.47626075,ETH,3427,17.707009565875,5041.438580684125,USD
default,162499845,ETH-USD,BUY,2021-10-03T00:46:45.613Z,0.43417470,ETH,3375,5.12868864375,-1470.46830114375,USD
default,162509135,ETH-USD,BUY,2021-10-03T01:23:44.584Z,0.05971298,ETH,3375.75,0.7055163228225,-202.2816085578225,USD
default,162509136,ETH-USD,BUY,2021-10-03T01:23:45.764Z,0.04394569,ETH,3375.75,0.51922382056125,-148.86888683806125,USD
default,162509143,ETH-USD,BUY,2021-10-03T01:23:50.582Z,0.11300000,ETH,3375.75,1.335109125,-382.794859125,USD
default,162509144,ETH-USD,BUY,2021-10-03T01:23:50.598Z,0.00038045,ETH,3375.75,0.00449506430625,-1.28879915180625,USD
default,162509323,ETH-USD,BUY,2021-10-03T01:25:04.990Z,0.21700000,ETH,3366.7,2.55700865,-733.13090865,USD
default,162509325,ETH-USD,BUY,2021-10-03T01:25:05.104Z,0.00062255,ETH,3366.7,0.0073357867975,-2.1032748717975,USD
default,163376679,ETH-USD,SELL,2021-10-05T23:51:11.957Z,0.04911985,ETH,3520,0.605156552,172.296715448,USD
default,163376688,ETH-USD,SELL,2021-10-05T23:51:16.017Z,0.01350661,ETH,3520,0.1664014352,47.3768657648,USD
default,163376689,ETH-USD,SELL,2021-10-05T23:51:16.264Z,0.00254830,ETH,3520,0.031395056,8.938620944,USD
default,163376703,ETH-USD,SELL,2021-10-05T23:51:19.654Z,0.05653550,ETH,3520,0.69651736,198.30844264,USD
default,163376705,ETH-USD,SELL,2021-10-05T23:51:20.032Z,0.00254848,ETH,3520,0.0313972736,8.9392523264,USD
default,163376706,ETH-USD,SELL,2021-10-05T23:51:20.427Z,0.02671775,ETH,3520,0.32916268,93.71731732,USD
default,163376739,ETH-USD,SELL,2021-10-05T23:51:37.781Z,0.46700000,ETH,3520,5.75344,1638.08656,USD
default,163376740,ETH-USD,SELL,2021-10-05T23:51:37.800Z,0.00097351,ETH,3520,0.0119936432,3.4147615568,USD
default,163439423,ETH-USD,BUY,2021-10-06T05:05:09.321Z,0.57473096,ETH,3459.77,6.9595292671772,-1995.3964627463772,USD
default,163439424,ETH-USD,BUY,2021-10-06T05:05:09.357Z,0.05060144,ETH,3459.77,0.6127427042408,-175.6820867730408,USD
default,164066042,ETH-USD,SELL,2021-10-07T16:12:28.663Z,0.62214198,ETH,3570,7.7736640401,2213.2732045599,USD
default,164778249,ETH-USD,BUY,2021-10-10T01:26:06.920Z,0.31600274,ETH,3489.77,3.8597190868943,-1106.6366010566943,USD
default,164966574,ETH-USD,BUY,2021-10-10T21:04:52.684Z,0.31872625,ETH,3459.95,3.85971911040625,-1106.63660779790625,USD
default,168707803,ETH-USD,SELL,2021-10-20T19:05:35.146Z,0.32573018,ETH,4137,4.71641014131,1342.82934451869,USD
default,168707804,ETH-USD,SELL,2021-10-20T19:05:35.209Z,0.30270530,ETH,4137,4.38302139135,1247.90880470865,USD
default,169586734,ETH-USD,BUY,2021-10-22T13:57:58.750Z,0.39063000,ETH,4066.8,5.560149294,-1594.174233294,USD
default,169586735,ETH-USD,BUY,2021-10-22T13:57:58.750Z,0.25807000,ETH,4066.94,3.6734432203,-1053.2286490203,USD
default,169652342,ETH-USD,BUY,2021-10-22T15:53:51.331Z,0.17398075,ETH,3969.99,2.41745643192375,-693.11929412442375,USD
default,169652346,ETH-USD,BUY,2021-10-22T15:53:51.880Z,0.00335722,ETH,3969.99,0.0466484543973,-13.3747782821973,USD
default,169652347,ETH-USD,BUY,2021-10-22T15:53:52.007Z,0.32221424,ETH,3969.99,4.4771555873016,-1283.6644662449016,USD
default,172339360,ETH-USD,SELL,2021-10-28T16:12:01.091Z,0.75000000,ETH,4185,10.985625,3127.764375,USD
default,172621703,ETH-USD,SELL,2021-10-29T00:46:12.483Z,0.31883833,ETH,4316.51,4.81694093939905,1371.45189888890095,USD
default,172621705,ETH-USD,SELL,2021-10-29T00:46:12.566Z,0.19450552,ETH,4316.51,2.9385475774732,836.6464745577268,USD
default,174134148,ETH-USD,BUY,2021-11-01T02:31:00.862Z,0.21664565,ETH,4205,3.188482353875,-914.183440603875,USD
default,177430222,ETH-USD,SELL,2021-11-08T06:27:07.204Z,0.72998950,ETH,4756.94,12.153806882455,3460.362445247545,USD
default,180551414,ETH-USD,BUY,2021-11-16T01:03:28.973Z,0.56514509,ETH,4395.27,8.69387840903505,-2492.65913813333505,USD
default,181946556,ETH-USD,BUY,2021-11-18T16:03:13.957Z,0.61407622,ETH,4050.77,8.7061853539129,-2496.1877150433129,USD
default,186460891,ETH-USD,SELL,2021-11-30T14:12:16.403Z,0.58961065,ETH,4670.71,9.63865125671525,2744.26170780478475,USD
default,187214278,ETH-USD,SELL,2021-12-01T19:17:25.306Z,0.02908462,ETH,4602.44,0.4685107646548,133.3917077081452,USD
default,187214279,ETH-USD,SELL,2021-12-01T19:17:25.343Z,0.00759329,ETH,4602.44,0.1223168156966,34.8253448119034,USD
default,187214280,ETH-USD,SELL,2021-12-01T19:17:25.391Z,0.13783582,ETH,4602.44,2.2203338199028,632.1607575808972,USD
default,187214281,ETH-USD,SELL,2021-12-01T19:17:25.394Z,0.00216951,ETH,4602.44,0.0349476386154,9.9500919657846,USD
default,187214283,ETH-USD,SELL,2021-12-01T19:17:25.556Z,0.00029145,ETH,4602.44,0.004694833983,1.336686304017,USD
default,187214284,ETH-USD,SELL,2021-12-01T19:17:25.624Z,0.41263597,ETH,4602.44,6.6469630281838,1892.4853307386162,USD
default,187644177,ETH-USD,BUY,2021-12-02T16:17:07.033Z,0.55232957,ETH,4526.58,8.7505739473971,-2508.9145589179971,USD
default,187644178,ETH-USD,BUY,2021-12-02T16:17:07.033Z,0.02555584,ETH,4526.58,0.4048819397952,-116.0854361669952,USD
